Mod:Item:MetaData, Localized Name
botany:insulated_tube:128, Copper Cobblestone Insulated Electron Tube
botany:insulated_tube:256, Copper Sandstone Insulated Electron Tube
botany:insulated_tube:384, Copper Hardened Clay Insulated Electron Tube
botany:insulated_tube:512, Copper Smooth Stone Insulated Electron Tube
botany:insulated_tube:640, Copper Sandstone Insulated Electron Tube
botany:insulated_tube:1, Tin Clay Insulated Electron Tube
botany:insulated_tube:129, Tin Cobblestone Insulated Electron Tube
botany:insulated_tube:257, Tin Sandstone Insulated Electron Tube
botany:insulated_tube:385, Tin Hardened Clay Insulated Electron Tube
botany:insulated_tube:513, Tin Smooth Stone Insulated Electron Tube
botany:insulated_tube:641, Tin Sandstone Insulated Electron Tube
botany:insulated_tube:2, Bronze Clay Insulated Electron Tube
botany:insulated_tube:130, Bronze Cobblestone Insulated Electron Tube
botany:insulated_tube:258, Bronze Sandstone Insulated Electron Tube
botany:insulated_tube:386, Bronze Hardened Clay Insulated Electron Tube
botany:insulated_tube:514, Bronze Smooth Stone Insulated Electron Tube
botany:insulated_tube:642, Bronze Sandstone Insulated Electron Tube
botany:insulated_tube:3, Iron Clay Insulated Electron Tube
botany:insulated_tube:131, Iron Cobblestone Insulated Electron Tube
botany:insulated_tube:259, Iron Sandstone Insulated Electron Tube
botany:insulated_tube:387, Iron Hardened Clay Insulated Electron Tube
botany:insulated_tube:515, Iron Smooth Stone Insulated Electron Tube
botany:insulated_tube:643, Iron Sandstone Insulated Electron Tube
botany:machine:0, Tileworker
botany:ceramic:0, Aquamarine Ceramic Block
botany:ceramic:1, Black Ceramic Block
botany:ceramic:2, Deep Blue Ceramic Block
botany:ceramic:3, Red-Brown Ceramic Block
botany:ceramic:4, Dull Blue Ceramic Block
botany:ceramic:5, Light Brown Ceramic Block
botany:ceramic:6, Coral Ceramic Block
botany:ceramic:7, Crimson Ceramic Block
botany:ceramic:8, Cyan Ceramic Block
botany:ceramic:9, Dark Bronze Ceramic Block
botany:ceramic:10, Gray Ceramic Block
botany:ceramic:11, Dark Green Ceramic Block
botany:ceramic:12, Dark Beige Ceramic Block
botany:ceramic:13, Dark Olive Ceramic Block
botany:ceramic:14, Red-Orange Ceramic Block
botany:ceramic:15, Dark Salmon Ceramic Block
botany:ceramic:16, Dull Green Ceramic Block
botany:ceramic:17, Dark Slate Ceramic Block
botany:ceramic:18, Dark Teal Ceramic Block
botany:ceramic:19, Turquoise Ceramic Block
botany:ceramic:20, Purple Ceramic Block
botany:ceramic:21, Deep Pink Ceramic Block
botany:ceramic:22, Light Blue Ceramic Block
botany:ceramic:23, Dark Gray Ceramic Block
botany:ceramic:24, Blue Ceramic Block
botany:ceramic:25, Gold Ceramic Block
botany:ceramic:26, Bronze Ceramic Block
botany:ceramic:27, Dim Gray Ceramic Block
botany:ceramic:28, Green Ceramic Block
botany:ceramic:29, Pink Ceramic Block
botany:ceramic:30, Brick Red Ceramic Block
botany:ceramic:31, Indigo Ceramic Block
botany:ceramic:32, Beige Ceramic Block
botany:ceramic:33, Alice Blue Ceramic Block
botany:ceramic:34, Pale Yellow Ceramic Block
botany:ceramic:35, Light Gray Ceramic Block
botany:ceramic:36, Dark Turquoise Ceramic Block
botany:ceramic:37, Pale Blue Ceramic Block
botany:ceramic:38, Lime Ceramic Block
botany:ceramic:39, Light Green Ceramic Block
botany:ceramic:40, Magenta Ceramic Block
botany:ceramic:41, Maroon Ceramic Block
botany:ceramic:42, Light Mint Ceramic Block
botany:ceramic:43, Light Purple Ceramic Block
botany:ceramic:44, Light Slate Ceramic Block
botany:ceramic:45, Mint Ceramic Block
botany:ceramic:46, Purple-Red Ceramic Block
botany:ceramic:47, Pale Rose Ceramic Block
botany:ceramic:48, Navy Ceramic Block
botany:ceramic:49, Dark Yellow Ceramic Block
botany:ceramic:50, Olive Ceramic Block
botany:ceramic:51, Orange Ceramic Block
botany:ceramic:52, Pale Green Ceramic Block
botany:ceramic:53, Pale Turquoise Ceramic Block
botany:ceramic:54, Dull Pink Ceramic Block
botany:ceramic:55, Tan Ceramic Block
botany:ceramic:56, Pale Pink Ceramic Block
botany:ceramic:57, Light Mauve Ceramic Block
botany:ceramic:58, Dark Purple Ceramic Block
botany:ceramic:59, Red Ceramic Block
botany:ceramic:60, Dull Red Ceramic Block
botany:ceramic:61, Royal Blue Ceramic Block
botany:ceramic:62, Salmon Ceramic Block
botany:ceramic:63, Pale Brown Ceramic Block
botany:ceramic:64, Dark Mint Ceramic Block
botany:ceramic:65, Brown Ceramic Block
botany:ceramic:66, Sky Blue Ceramic Block
botany:ceramic:67, Slate Blue Ceramic Block
botany:ceramic:68, Slate Ceramic Block
botany:ceramic:69, Spring Green Ceramic Block
botany:ceramic:70, Steel Blue Ceramic Block
botany:ceramic:71, Pale Tan Ceramic Block
botany:ceramic:72, Teal Ceramic Block
botany:ceramic:73, Pale Purple Ceramic Block
botany:ceramic:74, Light Turquoise Ceramic Block
botany:ceramic:75, Mauve Ceramic Block
botany:ceramic:76, Pale Orange Ceramic Block
botany:ceramic:77, White Ceramic Block
botany:ceramic:78, Yellow Ceramic Block
botany:ceramic:79, Yellow-Green Ceramic Block
botany:stained, tile.null.name
botany:ceramicpattern, tile.null.name
botany:ceramicbrick:0, Aquamarine Ceramic Tile
botany:ceramicbrick:0, Black Ceramic Tile
botany:ceramicbrick:0, Deep Blue Ceramic Tile
botany:ceramicbrick:0, Red-Brown Ceramic Tile
botany:ceramicbrick:0, Dull Blue Ceramic Tile
botany:ceramicbrick:0, Light Brown Ceramic Tile
botany:ceramicbrick:0, Coral Ceramic Tile
botany:ceramicbrick:0, Crimson Ceramic Tile
botany:ceramicbrick:0, Cyan Ceramic Tile
botany:ceramicbrick:0, Dark Bronze Ceramic Tile
botany:ceramicbrick:0, Gray Ceramic Tile
botany:ceramicbrick:0, Dark Green Ceramic Tile
botany:ceramicbrick:0, Dark Beige Ceramic Tile
botany:ceramicbrick:0, Dark Olive Ceramic Tile
botany:ceramicbrick:0, Red-Orange Ceramic Tile
botany:ceramicbrick:0, Dark Salmon Ceramic Tile
botany:ceramicbrick:0, Dull Green Ceramic Tile
botany:ceramicbrick:0, Dark Slate Ceramic Tile
botany:ceramicbrick:0, Dark Teal Ceramic Tile
botany:ceramicbrick:0, Turquoise Ceramic Tile
botany:ceramicbrick:0, Purple Ceramic Tile
botany:ceramicbrick:0, Deep Pink Ceramic Tile
botany:ceramicbrick:0, Light Blue Ceramic Tile
botany:ceramicbrick:0, Dark Gray Ceramic Tile
botany:ceramicbrick:0, Blue Ceramic Tile
botany:ceramicbrick:0, Gold Ceramic Tile
botany:ceramicbrick:0, Bronze Ceramic Tile
botany:ceramicbrick:0, Dim Gray Ceramic Tile
botany:ceramicbrick:0, Green Ceramic Tile
botany:ceramicbrick:0, Pink Ceramic Tile
botany:ceramicbrick:0, Brick Red Ceramic Tile
botany:ceramicbrick:0, Indigo Ceramic Tile
botany:ceramicbrick:0, Beige Ceramic Tile
botany:ceramicbrick:0, Alice Blue Ceramic Tile
botany:ceramicbrick:0, Pale Yellow Ceramic Tile
botany:ceramicbrick:0, Light Gray Ceramic Tile
botany:ceramicbrick:0, Dark Turquoise Ceramic Tile
botany:ceramicbrick:0, Pale Blue Ceramic Tile
botany:ceramicbrick:0, Lime Ceramic Tile
botany:ceramicbrick:0, Light Green Ceramic Tile
botany:ceramicbrick:0, Magenta Ceramic Tile
botany:ceramicbrick:0, Maroon Ceramic Tile
botany:ceramicbrick:0, Light Mint Ceramic Tile
botany:ceramicbrick:0, Light Purple Ceramic Tile
botany:ceramicbrick:0, Light Slate Ceramic Tile
botany:ceramicbrick:0, Mint Ceramic Tile
botany:ceramicbrick:0, Purple-Red Ceramic Tile
botany:ceramicbrick:0, Pale Rose Ceramic Tile
botany:ceramicbrick:0, Navy Ceramic Tile
botany:ceramicbrick:0, Dark Yellow Ceramic Tile
botany:ceramicbrick:0, Olive Ceramic Tile
botany:ceramicbrick:0, Orange Ceramic Tile
botany:ceramicbrick:0, Pale Green Ceramic Tile
botany:ceramicbrick:0, Pale Turquoise Ceramic Tile
botany:ceramicbrick:0, Dull Pink Ceramic Tile
botany:ceramicbrick:0, Tan Ceramic Tile
botany:ceramicbrick:0, Pale Pink Ceramic Tile
botany:ceramicbrick:0, Light Mauve Ceramic Tile
botany:ceramicbrick:0, Dark Purple Ceramic Tile
botany:ceramicbrick:0, Red Ceramic Tile
botany:ceramicbrick:0, Dull Red Ceramic Tile
botany:ceramicbrick:0, Royal Blue Ceramic Tile
botany:ceramicbrick:0, Salmon Ceramic Tile
botany:ceramicbrick:0, Pale Brown Ceramic Tile
botany:ceramicbrick:0, Dark Mint Ceramic Tile
botany:ceramicbrick:0, Brown Ceramic Tile
botany:ceramicbrick:0, Sky Blue Ceramic Tile
botany:ceramicbrick:0, Slate Blue Ceramic Tile
botany:ceramicbrick:0, Slate Ceramic Tile
botany:ceramicbrick:0, Spring Green Ceramic Tile
botany:ceramicbrick:0, Steel Blue Ceramic Tile
botany:ceramicbrick:0, Pale Tan Ceramic Tile
botany:ceramicbrick:0, Teal Ceramic Tile
botany:ceramicbrick:0, Pale Purple Ceramic Tile
botany:ceramicbrick:0, Light Turquoise Ceramic Tile
botany:ceramicbrick:0, Mauve Ceramic Tile
botany:ceramicbrick:0, Pale Orange Ceramic Tile
botany:ceramicbrick:0, White Ceramic Tile
botany:ceramicbrick:0, Yellow Ceramic Tile
botany:ceramicbrick:0, Yellow-Green Ceramic Tile
botany:ceramicbrick:0, Red-Brown & Gold Ceramic Bricks
botany:ceramicbrick:0, Red-Brown & Gold Striped Ceramic Bricks
botany:ceramicbrick:0, Red-Brown & Gold Large Ceramic Bricks
botany:ceramicbrick:0, Red-Brown & Gold Split Ceramic Tile
botany:ceramicbrick:0, Red-Brown & Gold Chequered Ceramic Tile
botany:ceramicbrick:0, Red-Brown & Gold Mixed Ceramic Tile
botany:ceramicbrick:0, Red-Brown & Gold Vertical Ceramic Bricks
botany:ceramicbrick:0, Red-Brown & Gold Vertical Striped Ceramic Bricks
botany:ceramicbrick:0, Red-Brown & Gold Large Vertical Ceramic Bricks
botany:ceramicbrick:0, Gold Split Ceramic Tile
botany:ceramicbrick:0, Red-Brown Chequered Ceramic Tile
botany:ceramicbrick:0, Gold & Red-Brown Large Ceramic Bricks
botany:pigment:0, Aquamarine Pigment
botany:pigment:1, Black Pigment
botany:pigment:2, Deep Blue Pigment
botany:pigment:3, Red-Brown Pigment
botany:pigment:4, Dull Blue Pigment
botany:pigment:5, Light Brown Pigment
botany:pigment:6, Coral Pigment
botany:pigment:7, Crimson Pigment
botany:pigment:8, Cyan Pigment
botany:pigment:9, Dark Bronze Pigment
botany:pigment:10, Gray Pigment
botany:pigment:11, Dark Green Pigment
botany:pigment:12, Dark Beige Pigment
botany:pigment:13, Dark Olive Pigment
botany:pigment:14, Red-Orange Pigment
botany:pigment:15, Dark Salmon Pigment
botany:pigment:16, Dull Green Pigment
botany:pigment:17, Dark Slate Pigment
botany:pigment:18, Dark Teal Pigment
botany:pigment:19, Turquoise Pigment
botany:pigment:20, Purple Pigment
botany:pigment:21, Deep Pink Pigment
botany:pigment:22, Light Blue Pigment
botany:pigment:23, Dark Gray Pigment
botany:pigment:24, Blue Pigment
botany:pigment:25, Gold Pigment
botany:pigment:26, Bronze Pigment
botany:pigment:27, Dim Gray Pigment
botany:pigment:28, Green Pigment
botany:pigment:29, Pink Pigment
botany:pigment:30, Brick Red Pigment
botany:pigment:31, Indigo Pigment
botany:pigment:32, Beige Pigment
botany:pigment:33, Alice Blue Pigment
botany:pigment:34, Pale Yellow Pigment
botany:pigment:35, Light Gray Pigment
botany:pigment:36, Dark Turquoise Pigment
botany:pigment:37, Pale Blue Pigment
botany:pigment:38, Lime Pigment
botany:pigment:39, Light Green Pigment
botany:pigment:40, Magenta Pigment
botany:pigment:41, Maroon Pigment
botany:pigment:42, Light Mint Pigment
botany:pigment:43, Light Purple Pigment
botany:pigment:44, Light Slate Pigment
botany:pigment:45, Mint Pigment
botany:pigment:46, Purple-Red Pigment
botany:pigment:47, Pale Rose Pigment
botany:pigment:48, Navy Pigment
botany:pigment:49, Dark Yellow Pigment
botany:pigment:50, Olive Pigment
botany:pigment:51, Orange Pigment
botany:pigment:52, Pale Green Pigment
botany:pigment:53, Pale Turquoise Pigment
botany:pigment:54, Dull Pink Pigment
botany:pigment:55, Tan Pigment
botany:pigment:56, Pale Pink Pigment
botany:pigment:57, Light Mauve Pigment
botany:pigment:58, Dark Purple Pigment
botany:pigment:59, Red Pigment
botany:pigment:60, Dull Red Pigment
botany:pigment:61, Royal Blue Pigment
botany:pigment:62, Salmon Pigment
botany:pigment:63, Pale Brown Pigment
botany:pigment:64, Dark Mint Pigment
botany:pigment:65, Brown Pigment
botany:pigment:66, Sky Blue Pigment
botany:pigment:67, Slate Blue Pigment
botany:pigment:68, Slate Pigment
botany:pigment:69, Spring Green Pigment
botany:pigment:70, Steel Blue Pigment
botany:pigment:71, Pale Tan Pigment
botany:pigment:72, Teal Pigment
botany:pigment:73, Pale Purple Pigment
botany:pigment:74, Light Turquoise Pigment
botany:pigment:75, Mauve Pigment
botany:pigment:76, Pale Orange Pigment
botany:pigment:77, White Pigment
botany:pigment:78, Yellow Pigment
botany:pigment:79, Yellow-Green Pigment
botany:clay:0, Aquamarine Clay
botany:clay:1, Black Clay
botany:clay:2, Deep Blue Clay
botany:clay:3, Red-Brown Clay
botany:clay:4, Dull Blue Clay
botany:clay:5, Light Brown Clay
botany:clay:6, Coral Clay
botany:clay:7, Crimson Clay
botany:clay:8, Cyan Clay
botany:clay:9, Dark Bronze Clay
botany:clay:10, Gray Clay
botany:clay:11, Dark Green Clay
botany:clay:12, Dark Beige Clay
botany:clay:13, Dark Olive Clay
botany:clay:14, Red-Orange Clay
botany:clay:15, Dark Salmon Clay
botany:clay:16, Dull Green Clay
botany:clay:17, Dark Slate Clay
botany:clay:18, Dark Teal Clay
botany:clay:19, Turquoise Clay
botany:clay:20, Purple Clay
botany:clay:21, Deep Pink Clay
botany:clay:22, Light Blue Clay
botany:clay:23, Dark Gray Clay
botany:clay:24, Blue Clay
botany:clay:25, Gold Clay
botany:clay:26, Bronze Clay
botany:clay:27, Dim Gray Clay
botany:clay:28, Green Clay
botany:clay:29, Pink Clay
botany:clay:30, Brick Red Clay
botany:clay:31, Indigo Clay
botany:clay:32, Beige Clay
botany:clay:33, Alice Blue Clay
botany:clay:34, Pale Yellow Clay
botany:clay:35, Light Gray Clay
botany:clay:36, Dark Turquoise Clay
botany:clay:37, Pale Blue Clay
botany:clay:38, Lime Clay
botany:clay:39, Light Green Clay
botany:clay:40, Magenta Clay
botany:clay:41, Maroon Clay
botany:clay:42, Light Mint Clay
botany:clay:43, Light Purple Clay
botany:clay:44, Light Slate Clay
botany:clay:45, Mint Clay
botany:clay:46, Purple-Red Clay
botany:clay:47, Pale Rose Clay
botany:clay:48, Navy Clay
botany:clay:49, Dark Yellow Clay
botany:clay:50, Olive Clay
botany:clay:51, Orange Clay
botany:clay:52, Pale Green Clay
botany:clay:53, Pale Turquoise Clay
botany:clay:54, Dull Pink Clay
botany:clay:55, Tan Clay
botany:clay:56, Pale Pink Clay
botany:clay:57, Light Mauve Clay
botany:clay:58, Dark Purple Clay
botany:clay:59, Red Clay
botany:clay:60, Dull Red Clay
botany:clay:61, Royal Blue Clay
botany:clay:62, Salmon Clay
botany:clay:63, Pale Brown Clay
botany:clay:64, Dark Mint Clay
botany:clay:65, Brown Clay
botany:clay:66, Sky Blue Clay
botany:clay:67, Slate Blue Clay
botany:clay:68, Slate Clay
botany:clay:69, Spring Green Clay
botany:clay:70, Steel Blue Clay
botany:clay:71, Pale Tan Clay
botany:clay:72, Teal Clay
botany:clay:73, Pale Purple Clay
botany:clay:74, Light Turquoise Clay
botany:clay:75, Mauve Clay
botany:clay:76, Pale Orange Clay
botany:clay:77, White Clay
botany:clay:78, Yellow Clay
botany:clay:79, Yellow-Green Clay
botany:misc_ceramic:0, Mortar
botany:database:0, Botanist Database
botany:database:1, Master Botanist Database
extrabees:honey_crystal, item.honey_crystal.name
extrabees:honey_drop:0, Energy Drop
extrabees:honey_drop:1, Acidic Drop
extrabees:honey_drop:2, Venomous Drop
extrabees:honey_drop:3, Juicy Drop
extrabees:honey_drop:5, Kelvin Drop
extrabees:honey_drop:6, Milkdew
extrabees:honey_drop:7, Nutdew
extrabees:honey_drop:8, Tipsy Drop
extrabees:honey_drop:13, Red Tinted Honey
extrabees:honey_drop:14, Yellow Tinted Honey
extrabees:honey_drop:15, Blue Tinted Honey
extrabees:honey_drop:16, Green Tinted Honey
extrabees:honey_drop:17, Black Tinted Honey
extrabees:honey_drop:18, White Tinted Honey
extrabees:honey_drop:19, Brown Tinted Honey
extrabees:honey_drop:20, Orange Tinted Honey
extrabees:honey_drop:21, Cyan Tinted Honey
extrabees:honey_drop:22, Purple Tinted Honey
extrabees:honey_drop:23, Gray Tinted Honey
extrabees:honey_drop:24, Light Blue Tinted Honey
extrabees:honey_drop:25, Pink Tinted Honey
extrabees:honey_drop:26, Lime Green Tinted Honey
extrabees:honey_drop:27, Magenta Tinted Honey
extrabees:honey_drop:28, Light Gray Tinted Honey
extrabees:honey_comb:0, Barren Comb
extrabees:honey_comb:1, Rotten Comb
extrabees:honey_comb:2, Bone Comb
extrabees:honey_comb:3, Oily Comb
extrabees:honey_comb:4, Fossilised Comb
extrabees:honey_comb:5, Petroleum Comb
extrabees:honey_comb:6, Damp Comb
extrabees:honey_comb:7, Milky Comb
extrabees:honey_comb:8, Fruity Comb
extrabees:honey_comb:9, Seedy Comb
extrabees:honey_comb:10, Alcoholic Comb
extrabees:honey_comb:11, Rocky Comb
extrabees:honey_comb:12, Energetic Comb
extrabees:honey_comb:13, Amber Comb
extrabees:honey_comb:14, Static Comb
extrabees:honey_comb:15, Iron Comb
extrabees:honey_comb:16, Golden Comb
extrabees:honey_comb:17, Copper Comb
extrabees:honey_comb:18, Tin Comb
extrabees:honey_comb:19, Silver Comb
extrabees:honey_comb:21, Radioactive Comb
extrabees:honey_comb:22, Clay Comb
extrabees:honey_comb:23, Old Comb
extrabees:honey_comb:24, Fungal Comb
extrabees:honey_comb:25, Tar Comb
extrabees:honey_comb:26, Latex Comb
extrabees:honey_comb:27, Brimstone Comb
extrabees:honey_comb:28, Venomous Comb
extrabees:honey_comb:29, Mucous Comb
extrabees:honey_comb:30, Blaze Comb
extrabees:honey_comb:31, Caffeinated Comb
extrabees:honey_comb:32, Glacial Comb
extrabees:honey_comb:36, Shadow Comb
extrabees:honey_comb:37, Leaden Comb
extrabees:honey_comb:40, Zinc Comb
extrabees:honey_comb:41, Titanium Comb
extrabees:honey_comb:42, Tungsten Comb
extrabees:honey_comb:45, Platinum Comb
extrabees:honey_comb:46, Lapis Comb
extrabees:honey_comb:47, Sodalite Comb
extrabees:honey_comb:48, Pyrite Comb
extrabees:honey_comb:49, Bauxite Comb
extrabees:honey_comb:50, Cinnabar Comb
extrabees:honey_comb:51, Sphalerite Comb
extrabees:honey_comb:52, Emerald Comb
extrabees:honey_comb:53, Ruby Comb
extrabees:honey_comb:54, Sapphire Comb
extrabees:honey_comb:56, Diamond Comb
extrabees:honey_comb:57, Red Tinted Comb
extrabees:honey_comb:58, Yellow Tinted Comb
extrabees:honey_comb:59, Blue Tinted Comb
extrabees:honey_comb:60, Green Tinted Comb
extrabees:honey_comb:61, Black Tinted Comb
extrabees:honey_comb:62, White Tinted Comb
extrabees:honey_comb:63, Brown Tinted Comb
extrabees:honey_comb:64, Orange Tinted Comb
extrabees:honey_comb:65, Cyan Tinted Comb
extrabees:honey_comb:66, Purple Tinted Comb
extrabees:honey_comb:67, Gray Tinted Comb
extrabees:honey_comb:68, Light Blue Tinted Comb
extrabees:honey_comb:69, Pink Tinted Comb
extrabees:honey_comb:70, Lime Green Tinted Comb
extrabees:honey_comb:71, Magenta Tinted Comb
extrabees:honey_comb:72, Light Gray Tinted Comb
extrabees:honey_comb:73, Nickel Comb
extrabees:honey_comb:75, Glowing Comb
extrabees:honey_comb:76, Unstable Comb
extrabees:honey_comb:79, Decomposed Comb
extrabees:honey_comb:80, Dusty Comb
extrabees:honey_comb:81, Certus Comb
extrabees:honey_comb:82, Shimmering Comb
extrabees:honey_comb:83, Yellorium Comb
extrabees:honey_comb:84, Cyanite Comb
extrabees:honey_comb:85, Blutonium Comb
extrabees:propolis:0, Watery Propolis
extrabees:propolis:1, Oily Propolis
extrabees:propolis:2, Petroleum Propolis
extrabees:propolis:7, Creosote Propolis
extrabees:ectoplasm, Ectoplasm
extrabees:hive:0, Water Hive
extrabees:hive:1, Rock Hive
extrabees:hive:2, Nether Hive
extrabees:hive:3, Marble Hive
extrabees:misc:0, Scented Gear
extrabees:misc:1, Diamond Fragment
extrabees:misc:2, Emerald Fragment
extrabees:misc:3, Ruby Fragment
extrabees:misc:4, Sapphire Fragment
extrabees:misc:5, Lapis Fragment
extrabees:misc:6, Iron Grains
extrabees:misc:7, Gold Grains
extrabees:misc:8, Silver Grains
extrabees:misc:9, Platinum Grains
extrabees:misc:10, Copper Grains
extrabees:misc:11, Tin Grains
extrabees:misc:12, Nickel Grains
extrabees:misc:13, Lead Grains
extrabees:misc:14, Zinc Grains
extrabees:misc:16, Tungsten Grains
extrabees:misc:17, Radioactive Fragments
extrabees:misc:18, Coal Grains
extrabees:misc:19, Red Dye
extrabees:misc:20, Yellow Dye
extrabees:misc:21, Blue Dye
extrabees:misc:22, Green Dye
extrabees:misc:23, White Dye
extrabees:misc:24, Black Dye
extrabees:misc:25, Brown Dye
